h2o	C00001
C20483	C20483
C04899	C04899
C20535	C20535
nadp	C00006
C20531	C20531
nadph	C00005
h	C00080
phe-L	C00079
C20488	C20488
phe-L	C00079
C20487	C20487
acser	C00979
C07044	C07044
C20639	C20639
ac	C00033
C20638	C20638
akg	C00026
C01222	C01222
glu-L	C00025
amet	C00019
his-L	C00135
ahcys	C00021
C03298	C03298
C00071	C00071
nad	C00003
h2o	C00001
C00060	C00060
nadh	C00004
h	C00080
C02133	C02133
h2o	C00001
C00060	C00060
pi	C00009
adp	C00008
so4	C00059
pi	C00009
aps	C00224
aps	C00224
h2o	C00001
amp	C00020
so4	C00059
C02703	C02703
h2o	C00001
pyr	C00022
nh4	C00014
so4	C00059
so3	C00094
o2	C00007
h2o	C00001
so4	C00059
h2o2	C00027
C02827	C02827
h2o	C00001
glc-D	C00031
so4	C00059
pap	C00053
C00951	C00951
C00054	C00054
C08357	C08357
pap	C00053
C05299	C05299
C00054	C00054
C08358	C08358
C05435	C05435
C15933	C15933
pap	C00053
C05302	C05302
C00054	C00054
C08359	C08359
C15541	C15541
glc-D	C00031
tre	C01083
C00454	C00454
G10618	G10618
G00007	G00007
G10622	G10622
G10598	G10598
G10618	G10618
G10598	G10598
G10622	G10622
G10599	G10599
G10617	G10617
G10596	G10596
G10622	G10622
G10597	G10597
G10617	G10617
G10597	G10597
G10622	G10622
G00007	G00007
C11829	C11829
nadph	C00005
h	C00080
o2	C00007
C11830	C11830
nadp	C00006
h2o	C00001
C11830	C11830
nadph	C00005
h	C00080
o2	C00007
C11831	C11831
nadp	C00006
h2o	C00001
G10618	G10618
G10599	G10599
G10622	G10622
G00008	G00008
C04536	C04536
nadph	C00005
h	C00080
o2	C00007
C11829	C11829
nadp	C00006
h2o	C00001
C04536	C04536
h2o	C00001
C00028	C00028
C11829	C11829
C00030	C00030
C11829	C11829
C00028	C00028
C11830	C11830
C00030	C00030
g3p	C00118
pi	C00009
nad	C00003
13dpg	C00236
nadh	C00004
h	C00080
g3p	C00118
pi	C00009
nadp	C00006
13dpg	C00236
nadph	C00005
h	C00080
C01286	C01286
pyr	C00022
g3p	C00118
f6p	C00085
g3p	C00118
e4p	C00279
xu5p-D	C00231
C00673	C00673
g3p	C00118
acald	C00084
tagdp-D	C03785
dhap	C00111
g3p	C00118
fdp	C00354
dhap	C00111
g3p	C00118
fdp	C00354
dhap	C00111
g3p	C00118
C01207	C01207
nad	C00003
C04045	C04045
nadh	C00004
h	C00080
C15928	C15928
C15932	C15932
C01204	C01204
h2o	C00001
C04579	C04579
pi	C00009
C01204	C01204
h2o	C00001
C04563	C04563
pi	C00009
C04088	C04088
C00030	C00030
o2	C00007
C01203	C01203
C00028	C00028
h2o	C00001
C02188	C02188
akg	C00026
o2	C00007
C01211	C01211
succ	C00042
co2	C00011
h2o	C00001
ctp	C00063
C01210	C01210
ppi	C00013
C03486	C03486
C00323	C00323
C01207	C01207
coa	C00010
C01850	C01850
gtp	C00044
C16741	C16741
gdp	C00035
C03366	C03366
ser-L	C00065
seramp	C00065
hcys-L	C00155
C00542	C00542
h2o	C00001
suchms	C01118
h2s	C00283
hcys-L	C00155
succ	C00042
achms	C01077
h2s	C00283
hcys-L	C00155
ac	C00033
C02291	C02291
h2o	C00001
hcys-L	C00155
nh4	C00014
pyr	C00022
C00154	C00154
ser-L	C00065
C02934	C02934
coa	C00010
co2	C00011
atp	C00002
C00249	C00249
coa	C00010
amp	C00020
C00154	C00154
ppi	C00013
hcys-L	C00155
h2o	C00001
h2s	C00283
nh4	C00014
2obut	C00109
C00154	C00154
C00028	C00028
C05272	C05272
C00030	C00030
C11972	C11972
C11921	C11921
C11974	C11974
dtdp	C00363
5aizc	C04751
air	C03373
co2	C00011
C11971	C11971
C11921	C11921
C11973	C11973
dtdp	C00363
C11973	C11973
C11921	C11921
C11975	C11975
dtdp	C00363
C00630	C00630
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11953	C11953
co2	C00011
coa	C00010
h2o	C00001
nadp	C00006
C00630	C00630
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11961	C11961
co2	C00011
coa	C00010
h2o	C00001
nadp	C00006
2mbcoa	C01033
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11969	C11969
co2	C00011
coa	C00010
h2o	C00001
nadp	C00006
2mbcoa	C01033
C02557	C02557
malcoa	C00083
nadph	C00005
h	C00080
C11977	C11977
co2	C00011
coa	C00010
h2o	C00001
nadp	C00006
C11979	C11979
C11921	C11921
C11981	C11981
dtdp	C00363
C11981	C11981
C11921	C11921
C11983	C11983
dtdp	C00363
accoa	C00024
C00487	C00487
coa	C00010
C02571	C02571
C01181	C01181
akg	C00026
o2	C00007
C00487	C00487
succ	C00042
co2	C00011
C00486	C00486
o2	C00007
C00500	C00500
h2o	C00001
C00487	C00487
nad	C00003
C02636	C02636
nadh	C00004
h	C00080
C00486	C00486
nadp	C00006
C00500	C00500
nadph	C00005
h	C00080
C00486	C00486
nad	C00003
C00500	C00500
nadh	C00004
h	C00080
C00487	C00487
C02224	C02224
co2	C00011
r5p	C00117
g3p	C00118
gln-L	C00064
pydx5p	C00018
glu-L	C00025
h2o	C00001
pi	C00009
C00096	C00096
h2o	C00001
nad	C00003
gdpmanur	C00976
nadh	C00004
h	C00080
C00096	C00096
h2o	C00001
gmp	C00144
man1p	C00636
gdp	C00035
man1p	C00636
pi	C00009
C00096	C00096
gtp	C00044
man1p	C00636
ppi	C00013
C00096	C00096
C05306	C05306
h2o	C00001
C02139	C02139
C01389	C01389
C00096	C00096
C00464(n)	C00464(n)
gdp	C00035
C00464(n+1)	C00464(n+1)
C00096	C00096
C01222	C01222
h2o	C00001
C00096	C00096
C02280	C02280
C05815	C05815
amet	C00019
C17569	C17569
ahcys	C00021
octdp	C04146
4hbz	C00156
3ophb	C05809
ppi	C00013
C01230	C01230
ipdp	C00129
C04216	C04216
ppi	C00013
C04217	C04217
ipdp	C00129
C01230	C01230
ppi	C00013
C06322	C06322
C09810	C09810
octdp	C04146
ppi	C00013
C04216	C04216
ipdp	C00129
C20062	C20062
C19975	C19975
dgtp	C00286
trdox	C00343
h2o	C00001
gtp	C00044
trdrd	C00342
trdrd	C00342
pap	C00053
trdox	C00343
so3	C00094
C00054	C00054
dctp	C00458
trdox	C00343
h2o	C00001
ctp	C00063
trdrd	C00342
4ahmmp	C01279
air	C03373
dutp	C00460
trdox	C00343
h2o	C00001
utp	C00075
trdrd	C00342
dcdp	C00705
trdox	C00343
h2o	C00001
trdrd	C00342
cdp	C00112
met-L	C00073
trdox	C00343
h2o	C00001
metox	C02989
trdrd	C00342
achms	C01077
tsul	C00320
trdrd	C00342
h	C00080
hcys-L	C00155
so3	C00094
trdox	C00343
ac	C00033
C00344	C00344
h2o	C00001
C00641	C00641
glyc3p	C00093
C03892	C03892
h2o	C00001
C00344	C00344
pi	C00009
C00463	C00463
C00954	C00954
C10208	C10208
amet	C00019
C12125	C12125
ahcys	C00021
atp	C00002
h2o	C00001
itp	C00081
nh4	C00014
atp	C00002
camp	C00575
ppi	C00013
atp	C00002
camp	C00575
ppi	C00013
C11554	C11554
h2o	C00001
C01277	C01277
pi	C00009
glyc3p	C00093
C00040	C00040
C03974	C03974
coa	C00010
C00588	C00588
h2o	C00001
chol	C00114
pi	C00009
C00346	C00346
h2o	C00001
etha	C00189
pi	C00009
catechol	C00090
o2	C00007
h2o	C00001
C03861	C03861
o2	C00007
focytc	C00126
h	C00080
ficytc	C00125
h2o	C00001
o2	C00007
C01000	C01000
C00997	C00997
h2o	C00001
o2	C00007
C01785	C01785
C05309	C05309
h2o	C00001
ppbng	C00931
h2o	C00001
hmbil	C01024
nh4	C00014
atp	C00002
h2o	C00001
amp	C00020
pi	C00009
atp	C00002
h2o	C00001
adp	C00008
pi	C00009
atp	C00002
h2o	C00001
amp	C00020
ppi	C00013
C17210	C17210
C17212	C17212
C17212	C17212
C17211	C17211
co2	C00011
C19971	C19971
h2o	C00001
C19972	C19972
udp	C00015
C04373	C04373
nadp	C00006
C03772	C03772
nadph	C00005
h	C00080
atp	C00002
4ahmmp	C01279
adp	C00008
4ampm	C04556
G01491	G01491
h2o	C00001
G00092	G00092
C00124	C00124
C03793	C03793
C00017	C00017
C05546	C05546
h2o	C00001
C17211	C17211
C00151	C00151
C17213	C17213
C00161	C00161
C04250	C04250
C02743	C02743
C03800	C03800
C11475	C11475
C04283	C04283
trdox	C00343
h2o	C00001
C03802	C03802
trdrd	C00342
C04522	C04522
C03585	C03585
C02375	C02375
o2	C00007
C03585	C03585
C01282	C01282
o2	C00007
nadh	C00004
h	C00080
C04792	C04792
nad	C00003
h2o	C00001
amet	C00019
C01477	C01477
ahcys	C00021
C01470	C01470
C01469	C01469
h2o	C00001
amp	C00020
C00991	C00991
udpg	C00029
C01474	C01474
udp	C00015
C04719	C04719
C02001	C02001
nadp	C00006
C01471	C01471
nadph	C00005
h	C00080
C01485	C01485
C00030	C00030
C01486	C01486
C00028	C00028
h2o	C00001
udpg	C00029
C01477	C01477
udp	C00015
C04608	C04608
C01569	C01569
nad	C00003
C01488	C01488
nadh	C00004
h	C00080
atp	C00002
C01487	C01487
adp	C00008
C02962	C02962
atp	C00002
C04477	C04477
adp	C00008
C01284	C01284
C17211	C17211
accoa	C00024
h2o	C00001
C17214	C17214
coa	C00010
t2ecoa	C00658
nadp	C00006
ttda10CoA	C04512
nadph	C00005
h	C00080
C16449	C16449
h2o	C00001
C15545	C15545
rib-D	C00121
C09827	C09827
akg	C00026
o2	C00007
C10028	C10028
succ	C00042
co2	C00011
h2o	C00001
C09826	C09826
akg	C00026
o2	C00007
C10044	C10044
succ	C00042
co2	C00011
h2o	C00001
C09871	C09871
nadp	C00006
C09847	C09847
nadph	C00005
h	C00080
C14152	C14152
C02477	C02477
C05108	C05108
nadph	C00005
h	C00080
o2	C00007
C15808	C15808
nadp	C00006
h2o	C00001
C14762	C14762
nad	C00003
C14765	C14765
nadh	C00004
h	C00080
C01222	C01222
C14830	C14830
C01595	C01595
o2	C00007
nadph	C00005
h	C00080
C14826	C14826
nadp	C00006
h2o	C00001
C01595	C01595
o2	C00007
C14827	C14827
C00219	C00219
o2	C00007
nadph	C00005
h	C00080
C14778	C14778
nadp	C00006
h2o	C00001
C15919	C15919
C15932	C15932
C01595	C01595
o2	C00007
nadph	C00005
h	C00080
C14825	C14825
nadp	C00006
h2o	C00001
C00219	C00219
o2	C00007
nadph	C00005
h	C00080
C14768	C14768
nadp	C00006
h2o	C00001
C00219	C00219
o2	C00007
C14823	C14823
C00219	C00219
o2	C00007
nadph	C00005
h	C00080
C14770	C14770
nadp	C00006
h2o	C00001
C00219	C00219
o2	C00007
nadph	C00005
h	C00080
C14769	C14769
nadp	C00006
h2o	C00001
C17214	C17214
C17215	C17215
C04737	C04737
h2o	C00001
C00124	C00124
C01290	C01290
C01575	C01575
nad	C00003
C04351	C04351
nadh	C00004
h	C00080
C01579	C01579
o2	C00007
nadph	C00005
h	C00080
C02790	C02790
nadp	C00006
h2o	C00001
C05401	C05401
h2o	C00001
C01582	C01582
C00116	C00116
arab-L	C00259
C02686	C02686
h2o	C00001
C00124	C00124
C00195	C00195
C01561	C01561
o2	C00007
nadph	C00005
h	C00080
C01673	C01673
nadp	C00006
h2o	C00001
C01561	C01561
nadp	C00006
h2o	C00001
C05443	C05443
nadph	C00005
h	C00080
o2	C00007
C03256	C03256
h2o	C00001
C01564	C01564
C00556	C00556
atp	C00002
C01573	C01573
nh4	C00014
h	C00080
adp	C00008
pi	C00009
C02872	C02872
C17215	C17215
C17216	C17216
co2	C00011
C05291	C05291
C00028	C00028
C05296	C05296
C00030	C00030
C17947	C17947
C17948	C17948
C06733	C06733
o2	C00007
C06734	C06734
C18011	C18011
chol	C00114
nadp	C00006
betald	C00576
nadph	C00005
h	C00080
C02713	C02713
C04261	C04261
C16698	C16698
C00615	C00615
C00770	C00770
nadp	C00006
2dhguln	C15673
C15673	C15673
nadph	C00005
h	C00080
amp	C00020
so3	C00094
fad	C00016
aps	C00224
fadh2	C01352
C16832	C16832
nad	C00003
C16237	C16237
nadh	C00004
h	C00080
C03161	C03161
nadph	C00005
h	C00080
C03024	C03024
nadp	C00006
C17216	C17216
C00151	C00151
C17217	C17217
C00161	C00161
chol	C00114
nad	C00003
betald	C00576
nadh	C00004
h	C00080
ppaca	C03167
C17961	C17961
lac-D	C00256
acgam6p	C00357
C16698	C16698
h2o	C00001
atp	C00002
C00615	C00615
adp	C00008
C04262	C04262
amet	C00019
C00615	C00615
ahcys	C00021
C04087	C04087
C04142	C04142
h2o	C00001
C00614	C00614
C00132	C00132
atp	C00002
C00615	C00615
adp	C00008
C04261	C04261
C02583	C02583
h2o	C00001
C00614	C00614
nh4	C00014
amet	C00019
C00614	C00614
ahcys	C00021
C04142	C04142
C00609	C00609
coa	C00010
nadp	C00006
C02843	C02843
nadph	C00005
h	C00080
C00613	C00613
h2o	C00001
C03022	C03022
nh4	C00014
C17216	C17216
accoa	C00024
h2o	C00001
C17218	C17218
coa	C00010
pep	C00074
C00615	C00615
pyr	C00022
C04261	C04261
C03905	C03905
h2o	C00001
C03904	C03904
nh4	C00014
C12420	C12420
o2	C00007
C12421	C12421
h2o	C00001
C12415	C12415
C12418	C12418
C12416	C12416
amet	C00019
C12415	C12415
ahcys	C00021
C12393	C12393
C12394	C12394
C12417	C12417
nadph	C00005
h	C00080
C12419	C12419
nadp	C00006
C12415	C12415
C12417	C12417
C12390	C12390
C12391	C12391
C18680	C18680
C12395	C12395
C12392	C12392
C12393	C12393
C12391	C12391
C12392	C12392
accoa	C00024
C15973	C15973
coa	C00010
C16255	C16255
f1p	C01094
dhap	C00111
glyald	C00577
betald	C00576
nad	C00003
h2o	C00001
glyb	C00719
nadh	C00004
h	C00080
C02824	C02824
h2o	C00001
C00571	C00571
so4	C00059
betald	C00576
nadp	C00006
h2o	C00001
glyb	C00719
nadph	C00005
h	C00080
4abz	C00568
o2	C00007
nadh	C00004
h	C00080
C02372	C02372
co2	C00011
nad	C00003
h2o	C00001
C00565	C00565
fad	C00016
h2o	C00001
fadh2	C01352
C01104	C01104
C00570	C00570
ser-L	C00065
cmp	C00055
C03872	C03872
4abz	C00568
o2	C00007
nadph	C00005
h	C00080
C02372	C02372
co2	C00011
nadp	C00006
h2o	C00001
icit	C00311
nad	C00003
akg	C00026
co2	C00011
nadh	C00004
h	C00080
1pyr5c	C03912
nadp	C00006
h2o	C00001
glu-L	C00025
nadph	C00005
h	C00080
1pyr5c	C03912
nad	C00003
h2o	C00001
glu-L	C00025
nadh	C00004
h	C00080
msa	C00222
coa	C00010
nadp	C00006
accoa	C00024
co2	C00011
nadph	C00005
h	C00080
msa	C00222
coa	C00010
nad	C00003
accoa	C00024
co2	C00011
nadh	C00004
h	C00080
lac-D	C00256
nad	C00003
pyr	C00022
nadh	C00004
h	C00080
lac-L	C00186
nad	C00003
pyr	C00022
nadh	C00004
h	C00080
frdp	C00448
ppi	C00013
C03428	C03428
h2	C00282
nad	C00003
nadh	C00004
h	C00080
G10477(n)	G10477(n)
pi	C00009
G10477(n-1)	G10477(n-1)
g1p	C00103
C05143	C05143
h2o	C00001
C03742	C03742
C00221	C00221
G10611	G10611
G00108	G00108
G10619	G10619
G00176	G00176
G00110	G00110
h2o	C00001
G00109	G00109
C00124	C00124
G10610	G10610
G00050	G00050
G10619	G10619
G00174	G00174
G00109	G00109
h2o	C00001
G00123	G00123
C00270	C00270
G10615	G10615
G00015	G00015
G10620	G10620
G00178	G00178
G10610	G10610
G00172	G00172
G10619	G10619
G07376	G07376
G10613	G10613
G00015	G00015
G10619	G10619
G00179	G00179
G13034	G13034
h2o	C00001
G13035	G13035
so4	C00059
C20313	C20313
o2	C00007
nadph	C00005
h	C00080
C20314	C20314
nadp	C00006
h2o	C00001
C18314	C18314
nad	C00003
C03223	C03223
nadh	C00004
h	C00080
C14279	C14279
h2o	C00001
o2	C00007
C01546	C01546
h2o2	C00027
sarcs	C00213
h2o	C00001
o2	C00007
gly	C00037
fald	C00067
h2o2	C00027
C05239	C05239
co2	C00011
C05516	C05516
utp	C00075
C05250	C05250
ppi	C00013
C05326	C05326
atp	C00002
C05234	C05234
tyr-L	C00082
C01392	C01392
adp	C00008
pi	C00009
C05239	C05239
h2o	C00001
C06195	C06195
nh4	C00014
C02837	C02837
C05328	C05328
C05258	C05258
nad	C00003
C05259	C05259
nadh	C00004
h	C00080
4hthb	C15522
dhbpt	C00268
h2o	C00001
4hthb	C15522
dhbpt	C00268
h2o	C00001
glc-D	C00031
C00028	C00028
g15lac	C00198
C00030	C00030
C05577	C05577
nadp	C00006
h2o	C00001
C05580	C05580
nadph	C00005
h	C00080
C05258	C05258
C05272	C05272
h2o	C00001
C05260	C05260
nad	C00003
C05261	C05261
nadh	C00004
C05581	C05581
nad	C00003
h2o	C00001
C05582	C05582
nadh	C00004
h	C00080
C05581	C05581
nadp	C00006
h2o	C00001
C05582	C05582
nadph	C00005
h	C00080
atp	C00002
damp	C00360
adp	C00008
dadp	C00206
atp	C00002
damp	C00360
adp	C00008
dadp	C00206
C03752	C03752
C00204	C00204
nh4	C00014
C00204	C00204
nad	C00003
C04349	C04349
nadh	C00004
h	C00080
C00204	C00204
nadp	C00006
C04471	C04471
nadph	C00005
h	C00080
C00817	C00817
C00204	C00204
h2o	C00001
atp	C00002
C00204	C00204
adp	C00008
2ddg6p	C04442
datp	C00131
C00475	C00475
dadp	C00206
cmp	C00055
datp	C00131
uri	C00299
dadp	C00206
ump	C00105
atp	C00002
thm	C00378
amp	C00020
thmpp	C00068
C03028	C03028
h2o	C00001
thmpp	C00068
pi	C00009
G10612	G10612
G00160	G00160
G10619	G10619
G00180	G00180
34dhbz	C00230
nh4	C00014
4abz	C00568
o2	C00007
h	C00080
G10612	G10612
G00158	G00158
G10619	G10619
G00159	G00159
G10610	G10610
G00157	G00157
G10619	G10619
G00162	G00162
G10616	G10616
G00092	G00092
G10621	G10621
G00108	G00108
G10610	G10610
G00163	G00163
G10619	G10619
G00164	G00164
C06755	C06755
h2o	C00001
glyclt	C00160
C01327	C01327
C06754	C06754
nad	C00003
h2o	C00001
C06755	C06755
nadh	C00004
h	C00080
C06758	C06758
nadp	C00006
h2o	C00001
C01454	C01454
nadph	C00005
h	C00080
C06756	C06756
o2	C00007
nadh	C00004
h	C00080
C06757	C06757
nad	C00003
h2o	C00001
G10611	G10611
G00108	G00108
G10619	G10619
G00109	G00109
G10611	G10611
G00092	G00092
G10619	G10619
G00123	G00123
C03894	C03894
nad	C00003
C03505	C03505
nadh	C00004
h	C00080
C10833	C10833
thf	C00101
C05616	C05616
5mthf	C00440
C05616	C05616
thf	C00101
C01424	C01424
5mthf	C00440
C05616	C05616
o2	C00007
C18345	C18345
C18345	C18345
h2o	C00001
C04434	C04434
C00132	C00132
C00906	C00906
nad	C00003
C00178	C00178
nadh	C00004
h	C00080
C04592	C04592
nad	C00003
C02923	C02923
nadh	C00004
h	C00080
C02923	C02923
o2	C00007
C06210	C06210
C01438	C01438
o2	C00007
nadph	C00005
h	C00080
C00132	C00132
nadp	C00006
h2o	C00001
C04043	C04043
C03758	C03758
C02916	C02916
h2o	C00001
C02918	C02918
o2	C00007
h2o	C00001
C05843	C05843
h2o2	C00027
h	C00080
C02899	C02899
C00028	C00028
C03032	C03032
C00030	C00030
agm	C00179
h2o	C00001
cbmps	C00436
nh4	C00014
C00096	C00096
C02905	C02905
gdp	C00035
C04511	C04511
C00789	C00789
C00653	C00653
cmp	C00055
C00653	C00653
C00132	C00132
C18233	C18233
fald	C00067
C18234	C18234
h	C00080
C15908	C15908
h2o	C00001
C15911	C15911
pyam5p	C00647
pyr	C00022
pydx5p	C00018
ala-D	C00133
C00096	C00096
C04537	C04537
gdp	C00035
C05860	C05860
C00178	C00178
akg	C00026
o2	C00007
C03088	C03088
succ	C00042
co2	C00011
C00178	C00178
C00028	C00028
h2o	C00001
C05281	C05281
C00030	C00030
C17435	C17435
ipdp	C00129
C17434	C17434
ppi	C00013
C19707	C19707
nadph	C00005
h	C00080
o2	C00007
C09060	C09060
nadp	C00006
C00207	C00207
h2o	C00001
mlthf	C00143
gly	C00037
h2o	C00001
thf	C00101
ser-L	C00065
C11356	C11356
ipdp	C00129
C17435	C17435
ppi	C00013
10fthf	C00234
h2o	C00001
C00058	C00058
thf	C00101
C15911	C15911
C15914	C15914
C06182	C06182
C06184	C06184
pprdn	C06181
C06182	C06182
C06183	C06183
C06203	C06203
C06204	C06204
C05337	C05337
amp	C00020
ppi	C00013
C02528	C02528
coa	C00010
atp	C00002
C06202	C06202
pyr	C00022
C06203	C06203
h2o	C00001
C16399	C16399
C16400	C16400
thf	C00101
C00058	C00058
atp	C00002
adp	C00008
pi	C00009
10fthf	C00234
C16396	C16396
C16399	C16399
C15914	C15914
C15917	C15917
C06188	C06188
h2o	C00001
C02323	C02323
g6p-B	C01172
C16392	C16392
C16393	C16393
o2	C00007
C16412	C16412
h2o	C00001
C05167	C05167
h2o	C00001
nad	C00003
C00161	C00161
nh4	C00014
nadh	C00004
h	C00080
C07111	C07111
C07083	C07083
h	C00080
C07113	C07113
o2	C00007
C07189	C07189
C05167	C05167
h2o	C00001
nadp	C00006
C00161	C00161
nh4	C00014
nadph	C00005
h	C00080
C06604	C06604
h2o	C00001
C06607	C06607
C00870	C00870
C06676	C06676
h2o	C00001
C11481	C11481
C02222	C02222
h	C00080
nh4	C00014
nad	C00003
h2o	C00001
C00192	C00192
nadh	C00004
h	C00080
C07715	C07715
o2	C00007
nadh	C00004
h	C00080
C06711	C06711
nad	C00003
h2o	C00001
C14800	C14800
h2o	C00001
C14801	C14801
atp	C00002
nh4	C00014
co2	C00011
h2o	C00001
adp	C00008
pi	C00009
cbp	C00169
nh4	C00014
o2	C00007
C00390	C00390
C00192	C00192
h2o	C00001
C00399	C00399
C16397	C16397
C16400	C16400
C16395	C16395
C16398	C16398
C09751	C09751
nadph	C00005
h	C00080
o2	C00007
C01378	C01378
nadp	C00006
h2o	C00001
C16226	C16226
nadph	C00005
h	C00080
C16228	C16228
nadp	C00006
C16230	C16230
amet	C00019
C10516	C10516
ahcys	C00021
C10502	C10502
udpg	C00029
C10538	C10538
udp	C00015
amet	C00019
ahcys	C00021
C03752	C03752
C04261	C04261
C20589	C20589
C00615	C00615
C16228	C16228
nadph	C00005
h	C00080
C10502	C10502
nadp	C00006
h2o	C00001
C00717	C00717
nad	C00003
C01370	C01370
nadh	C00004
h	C00080
C00716	C00716
C00736	C00736
amet	C00019
C20444	C20444
ahcys	C00021
C20445	C20445
C20507	C20507
C20575	C20575
h2o	C00001
C00715	C00715
h2o	C00001
C03212	C03212
nh4	C00014
C01203	C01203
h2o	C00001
C00229	C00229
C00712	C00712
C03872	C03872
h2o	C00001
ser-L	C00065
C00346	C00346
C00715	C00715
o2	C00007
C03975	C03975
C05712	C05712
C01450	C01450
cyan	C00177
C00708	C00708
h2o2	C00027
h	C00080
C01382	C01382
h2o	C00001
C03195	C03195
C00712	C00712
h2o	C00001
C10538	C10538
malcoa	C00083
C16231	C16231
coa	C00010
C09126	C09126
malcoa	C00083
C16192	C16192
coa	C00010
C10538	C10538
C10502	C10502
C18030	C18030
C18031	C18031
C04145	C04145
ipdp	C00129
C17432	C17432
ppi	C00013
arg-L	C00062
h2o	C00001
citr-L	C00327
nh4	C00014
g1p	C00103
ribflv	C00255
glc-D	C00031
fmn	C00061
arg-L	C00062
h2o	C00001
C00077	C00077
urea	C00086
arg-L	C00062
o2	C00007
nadph	C00005
h	C00080
C00533	C00533
citr-L	C00327
nadp	C00006
h2o	C00001
atp	C00002
arg-L	C00062
adp	C00008
C05945	C05945
nad	C00003
C00613	C00613
C00153	C00153
C16011	C16011
arg-L	C00062
o2	C00007
nadph	C00005
h	C00080
C05933	C05933
nadp	C00006
h2o	C00001
arg-L	C00062
o2	C00007
C03078	C03078
co2	C00011
h2o	C00001
frdp	C00448
C16826	C16826
C20589	C20589
2ddg6p	C04442
nh4	C00014
C05337	C05337
C00245	C00245
C05465	C05465
coa	C00010
G10610	G10610
G10818	G10818
G10619	G10619
G13029	G13029
C05337	C05337
gly	C00037
C05466	C05466
coa	C00010
C01054	C01054
C20187	C20187
tre	C01083
pi	C00009
C00267	C00267
g1p	C00103
C15548	C15548
pi	C00009
glc-D	C00031
C00663	C00663
octdp	C04146
ipdp	C00129
ppi	C00013
C04145	C04145
udpg	C00029
C15549	C15549
udp	C00015
C15550	C15550
C15541	C15541
C00718	C00718
C00454	C00454
C00718	C00718
udpg	C00029
C15545	C15545
udp	C00015
C15546	C15546
sbzcoa	C03160
C15547	C15547
h2o	C00001
C15547	C15547
h2o	C00001
dhna	C03657
coa	C00010
decdp	C04509
ipdp	C00129
peptido_EC	C11827
12dgr_EC	C00641
unagamuf	C20498
eca_EC	C20415
ttdcea	C06424
ppi	C00013
udcpdp	C04574
decdp	C04509
ipdp	C00129
ppi	C00013
udcpdp	C04574
atp	C00002
cbi	C05774
pppi	C00536
C06508	C06508
G10587	G10587
C04053	C04053
G00289	G00289
o2	C00007
G10590	G10590
h2o2	C00027
G00289	G00289
G01630	G01630
G00289	G00289
C00028	C00028
G10590	G10590
C00030	C00030
G00289	G00289
C15602	C15602
G10590	G10590
C15603	C15603
G10506(n+2)	G10506(n+2)
h2o	C00001
G10587	G10587
G10506(n)	G10506(n)
G10483	G10483
h2o	C00001
G10536	G10536
ac	C00033
G10505	G10505
G10588	G10588
G10495(n+1)	G10495(n+1)
G10589(n)	G10589(n)
atp	C00002
r5p	C00117
amp	C00020
prpp	C00119
C00116	C00116
C05999	C05999
h2o	C00001
C00257	C00257
nadp	C00006
C06473	C06473
nadph	C00005
h	C00080
C00257	C00257
nad	C00003
C01062	C01062
nadh	C00004
h	C00080
C02979	C02979
h2o	C00001
C00116	C00116
pi	C00009
dmbzid	C03114
ribflv	C00255
C00116	C00116
nadp	C00006
glyald	C00577
nadph	C00005
h	C00080
lgt-S	C03451
h2o	C00001
gthrd	C00051
lac-D	C00256
C00116	C00116
C00969	C00969
h2o	C00001
pphn	C00254
nadp	C00006
34hpp	C01179
co2	C00011
nadph	C00005
h	C00080
C00116	C00116
C00028	C00028
C00184	C00184
C00030	C00030
ppi	C00013
C00116	C00116
pi	C00009
C00623	C00623
C04015	C04015
h2o	C00001
C00270	C00270
ac	C00033
gdpdr	C03117
nadp	C00006
C01222	C01222
nadph	C00005
h	C00080
C02977	C02977
nadp	C00006
C01222	C01222
nadph	C00005
h	C00080
atp	C00002
C01221	C01221
adp	C00008
C01280	C01280
C01245	C01245
h2o	C00001
C01220	C01220
pi	C00009
gdpdr	C03117
nad	C00003
C01222	C01222
nadh	C00004
h	C00080
C02977	C02977
crncoa	C20750
ctbtcoa	C20748
gbbtn	C01181
nad	C00003
C01222	C01222
nadh	C00004
h	C00080
C04297	C04297
nad	C00003
h2o	C00001
C01219	C01219
nadh	C00004
h	C00080
C01001	C01001
C01217	C01217
C00862	C00862
C01274	C01274
C01220	C01220
h2o	C00001
C03546	C03546
pi	C00009
C04297	C04297
nadp	C00006
h2o	C00001
C01219	C01219
nadph	C00005
h	C00080
C01054	C01054
C20188	C20188
C17336	C17336
o2	C00007
nadph	C00005
h	C00080
C17337	C17337
nadp	C00006
h2o	C00001
G10610	G10610
G00015	G00015
G10619	G10619
G10818	G10818
C06341	C06341
nad	C00003
C17336	C17336
nadh	C00004
h	C00080
C11428	C11428
C11430	C11430
h2o	C00001
C17333	C17333
o2	C00007
nadph	C00005
h	C00080
C17335	C17335
nadp	C00006
h2o	C00001
C19724	C19724
gln-L	C00064
atp	C00002
h2o	C00001
co2dam	C06504
glu-L	C00025
adp	C00008
pi	C00009
C05108	C05108
